"","CountryCode","Male_correct","Female_correct","Pvalue_correct","Male_score","Female_score","Pvalue_score","Male_self","Female_self","Pvalue_self"
"60",60,2.90870185449358,2.93736017897092,"0.673619086394675",-0.820256776034237,-0.890380313199105,"0.395006229378946",3.72895863052782,3.82774049217002,"0.0620175031516156"
"61",61,2.84,3.19047619047619,"0.260873998279039",-0.78,-0.380952380952381,"0.335734513473408",3.62,3.57142857142857,"0.864132072350411"
"62",62,3.00813008130081,3.09880239520958,"0.237822076822418",-0.556910569105691,-0.745508982035928,"0.0434002983066086",3.5650406504065,3.84431137724551,"1.60164394595225e-06"
"63",63,2.93882978723404,3.43046357615894,"1.69995336997501e-05",-0.726063829787234,-0.708609271523179,"0.892150716544941",3.66489361702128,4.13907284768212,"3.9428707029801e-08"
"64",64,2.84615384615385,3.05555555555556,"0.380708902397193",-0.738461538461539,-0.75,"0.96606142058496",3.58461538461538,3.80555555555556,"0.149547173502248"
"65",65,2.60833333333333,2.94339622641509,"0.0432409505224399",-1.075,-0.867924528301887,"0.264299602639534",3.68333333333333,3.81132075471698,"0.260001050224579"
"66",66,2,1,"not enough 'y' observations",-1.5,-3,"not enough 'y' observations",3.5,4,"not enough 'y' observations"
"67",67,2.6078431372549,2.74418604651163,"0.328204532228322",-1.10294117647059,-1.11627906976744,"0.937010396072881",3.71078431372549,3.86046511627907,"0.18219249129945"
"68",68,3.04308390022676,3.36040609137056,"0.00196065260040605",-0.657596371882086,-0.705583756345178,"0.688033156652885",3.70068027210884,4.06598984771574,"9.6100751443317e-08"
"69",69,3.17167381974249,3.36411609498681,"0.0110410248490228",-0.525035765379113,-0.556728232189974,"0.733314657514226",3.6967095851216,3.92084432717678,"0.000136541994953207"
"70",70,3.03326612903226,3.25934579439252,"0.000529924813838343",-0.613911290322581,-0.60981308411215,"0.95919658662878",3.64717741935484,3.86915887850467,"1.42846168110265e-05"
"71",71,3.1025641025641,3.15384615384615,"0.857850963518513",-0.82051282051282,-0.692307692307692,"0.702840218024081",3.92307692307692,3.84615384615385,"0.687731801314114"
"72",72,2.95652173913043,2.66666666666667,"0.725818523757219",-1.08695652173913,-1.16666666666667,"0.922826194877026",4.04347826086957,3.83333333333333,"0.566339792343211"
"73",73,2.77272727272727,3.14285714285714,"0.619843968448186",-0.772727272727273,-0.857142857142857,"0.929633041629363",3.54545454545455,4,"0.3287985708129"
"74",74,2.56410256410256,2.82352941176471,"0.511301903060591",-1.33333333333333,-1.23529411764706,"0.819121796727262",3.8974358974359,4.05882352941176,"0.43303749287895"
"75",75,2.83333333333333,2.8,"0.964627964587088",-0.833333333333333,-1.4,"0.498986797018373",3.66666666666667,4.2,"0.368805985559916"
"76",76,2.24390243902439,2.80952380952381,"0.134666597472155",-1.73170731707317,-1.52380952380952,"0.665221391357313",3.97560975609756,4.33333333333333,"0.0871738203521158"
"77",77,2,3.07692307692308,"0.0503731552304156",-1.9,-0.923076923076923,"0.0384230149999371",3.9,4,"0.790831795884259"
"78",78,2.87595610242767,3.19565217391304,"1.70014977843542e-20",-0.921516461589624,-0.847826086956522,"0.0723096823657139",3.79747256401729,4.04347826086957,"2.91395554655222e-20"
"79",79,2.77832512315271,3.19626168224299,"0.00418516367159223",-0.980295566502463,-0.728971962616822,"0.176573058694662",3.75862068965517,3.92523364485981,"0.154582003462653"
"80",80,2.9,3.33333333333333,"0.113984453485083",-1.225,-0.8,"0.195184136390903",4.125,4.13333333333333,"0.967932307564229"
"81",81,2.97841726618705,3.33640552995392,"0.00144471419442889",-0.748201438848921,-0.663594470046083,"0.51927464889205",3.72661870503597,4,"0.00125557167461601"
"82",82,2.92753623188406,3.16666666666667,"0.303184052021378",-0.797101449275362,-0.851851851851852,"0.847684843630681",3.72463768115942,4.01851851851852,"0.117914052973966"
"83",83,3.11803057553957,3.36612593755451,"7.93496236472868e-68",-0.686001199040767,-0.71193092621664,"0.134244001040106",3.80403177458034,4.07805686377115,"1.02703594178935e-132"
"84",84,2.99025974025974,3.22552445370705,"0",-0.872817062696822,-0.920087107361695,"8.49026905794557e-21",3.86307680295656,4.14561156106875,"0"
